raw_row_number,date,time,location,lat,lng,district,subject_age,subject_race,subject_sex,officer_id_hash,department_name,type,arrest_made,citation_issued,warning_issued,outcome,contraband_found,search_conducted,search_vehicle,search_basis,reason_for_stop,raw_subject_race_code,raw_subject_ethnicity_code,raw_search_authorization_code,raw_intervention_disposition_code
11460,2015-04-10,16:40:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,42,hispanic,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11494,2015-04-10,16:40:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,64,hispanic,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11429,2015-04-10,16:41:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,47,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11407,2015-04-10,16:42:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,45,asian/pacific islander,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,A,N,N,I
11448,2015-04-10,16:45:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,30,hispanic,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11493,2015-04-10,16:48:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,28,white,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11406,2015-04-10,16:50:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,37,hispanic,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11430,2015-04-10,16:51:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,38,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11459,2015-04-10,16:52:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,45,black,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11446,2015-04-10,16:53:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,32,hispanic,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11405,2015-04-10,16:56:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,41,black,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11431,2015-04-10,16:58:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,24,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11458,2015-04-10,17:00:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,44,white,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11404,2015-04-10,17:05:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,30,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11434,2015-04-10,17:05:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,31,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11449,2015-04-10,17:08:00,90 Brainard RD,41.7383034,-72.65931669999998,SOUTH MEADOWS,28,black,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11435,2015-04-10,17:13:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,21,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Seatbelt,W,N,N,I
11445,2015-04-10,17:17:00,90 Brainard RD,41.7383034,-72.65931669999998,SOUTH MEADOWS,41,white,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11444,2015-04-10,17:30:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,48,white,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11436,2015-04-10,17:31:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,21,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11403,2015-04-10,17:34:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,31,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11457,2015-04-10,17:35:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,30,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11437,2015-04-10,17:38:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,46,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11478,2015-04-10,17:39:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,29,black,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11440,2015-04-10,17:40:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,47,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11443,2015-04-10,17:43:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,36,white,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11402,2015-04-10,17:44:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,39,black,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11480,2015-04-10,17:45:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,48,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11439,2015-04-10,17:50:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,46,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11466,2015-04-10,17:58:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,56,white,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11401,2015-04-10,18:00:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,45,white,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11438,2015-04-10,18:00:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,24,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11442,2015-04-10,18:11:00,90 Brainard Rd,41.7383034,-72.65931669999998,SOUTH MEADOWS,29,hispanic,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11492,2015-04-10,19:30:00,15 Colonial,41.7481398,-72.6864306,BARRY SQUARE,29,hispanic,male,0b60c2fddd,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Suspended License,W,H,N,M
11423,2015-04-10,19:45:00,830 Windsor St,41.7904285,-72.66861039999998,NORTHEAST,60,black,male,09739d95d7,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Other,B,N,N,V
11516,2015-04-10,22:25:00,Windsor St @ Pleasant St,41.77217419999999,-72.6727052,DOWNTOWN,24,hispanic,female,de15255ea7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11521,2015-04-11,20:14:00,960 Main St,41.7683709,-72.6721328,DOWNTOWN,34,hispanic,male,f6acdc7dd6,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Moving Violation,W,H,N,M
11523,2015-04-12,10:30:00,187 Allyn St,41.7685968,-72.6807516,DOWNTOWN,45,white,male,4eadfd9a7a,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Traffic Control Signal,W,N,N,V
11522,2015-04-12,12:00:00,715 Wethersfield Ave,41.7363533,-72.67112800000002,SOUTH END,62,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Registration,B,N,N,I
11613|11614,2015-04-13,00:15:00,Boce Barlow Way,41.7900528,-72.6655172,NORTH MEADOWS,21,hispanic,male,342d846327,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,W,H,N,I
11584,2015-04-13,02:50:00,Albany @ Irving,41.778237299999994,-72.68663839999998,UPPER ALBANY,51,black,female,423145e0d3,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,B,N,N,V
11581,2015-04-13,07:54:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,29,black,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11564,2015-04-13,08:06:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,22,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11609,2015-04-13,08:10:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,31,hispanic,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11524|11525|11526,2015-04-13,08:12:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,28,white,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11565,2015-04-13,08:18:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,25,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11582,2015-04-13,08:22:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,30,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11527,2015-04-13,08:23:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,37,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11608,2015-04-13,08:24:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,37,white,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11578,2015-04-13,08:30:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,37,white,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11563,2015-04-13,08:31:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,44,white,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11528,2015-04-13,08:34:00,50 Bloomfiefld Ave,41.7888593,-72.71284370000001,BLUE HILLS,48,hispanic,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11583,2015-04-13,08:37:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,60,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11611|11612,2015-04-13,08:39:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,44,white,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11577,2015-04-13,08:42:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,38,white,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11562,2015-04-13,08:45:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,36,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11529,2015-04-13,08:48:00,50 Bloomfiefld Ave,41.7888593,-72.71284370000001,BLUE HILLS,25,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11576,2015-04-13,08:52:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,41,white,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11602,2015-04-13,08:52:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,23,black,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11561,2015-04-13,09:11:00,50 Bloomfield Avenue,41.7888593,-72.71284370000001,BLUE HILLS,48,white,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11575,2015-04-13,09:14:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,19,white,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11530,2015-04-13,09:15:00,50 Bloomfiefld Ave,41.7888593,-72.71284370000001,BLUE HILLS,48,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11601,2015-04-13,09:16:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,54,white,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11531,2015-04-13,09:20:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,18,white,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11560,2015-04-13,09:20:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,31,white,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11574,2015-04-13,09:23:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,49,white,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11600,2015-04-13,09:25:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,29,white,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11559,2015-04-13,09:30:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,29,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11573,2015-04-13,09:30:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,30,hispanic,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11599,2015-04-13,09:34:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,50,white,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11532,2015-04-13,09:35:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,32,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11558,2015-04-13,09:37:00,50 Bloomfield Avenue,41.7888593,-72.71284370000001,BLUE HILLS,37,white,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11533,2015-04-13,09:40:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,48,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11572,2015-04-13,09:41:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,46,black,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11603,2015-04-13,09:50:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,65,white,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11571,2015-04-13,09:51:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,44,white,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11534,2015-04-13,09:56:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,58,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11570,2015-04-13,10:00:00,50 Bloomfield AVe,41.7888593,-72.71284370000001,BLUE HILLS,25,black,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11604,2015-04-13,10:00:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,37,black,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11535,2015-04-13,10:02:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,57,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11557,2015-04-13,10:04:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,27,white,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11605,2015-04-13,10:10:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,22,white,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11556,2015-04-13,10:11:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,46,white,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11569,2015-04-13,10:13:00,50 Bloomfield AVe,41.7888593,-72.71284370000001,BLUE HILLS,20,white,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11536,2015-04-13,10:20:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,49,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11555,2015-04-13,10:22:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,37,white,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11568,2015-04-13,10:30:00,50 Bloomfield AVe,41.7888593,-72.71284370000001,BLUE HILLS,25,white,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11606,2015-04-13,10:30:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,23,white,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11537,2015-04-13,10:34:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,50,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11554,2015-04-13,10:34:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,28,white,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11607,2015-04-13,10:35:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,31,white,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11538,2015-04-13,10:46:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,49,white,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11567,2015-04-13,10:50:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,24,black,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11553,2015-04-13,10:51:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,33,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11610,2015-04-13,10:52:00,50 Bloomfield Ave,41.7888593,-72.71284370000001,BLUE HILLS,23,white,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11539,2015-04-13,14:55:00,Hubbard @ Hammer,NA,NA,NA,56,hispanic,male,8b2fef1448,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,I
11540,2015-04-13,15:05:00,Hubbard Rd @ Hammer,41.8106352,-72.92366419999998,NA,27,hispanic,female,8b2fef1448,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,V
11598,2015-04-13,15:25:00,370 Washington St,41.751070899999995,-72.68313540000001,BARRY SQUARE,17,hispanic,female,64c45ad59f,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Suspended License,W,H,N,M
11542,2015-04-13,15:34:00,1214 Main St,41.7712706,-72.67452270000001,DOWNTOWN,34,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11541,2015-04-13,15:46:00,1214 Main St,41.7712706,-72.67452270000001,DOWNTOWN,27,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11596,2015-04-13,15:53:00,1214 Main St,41.7712706,-72.67452270000001,DOWNTOWN,31,white,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11543,2015-04-13,15:57:00,1214 Main St,41.7712706,-72.67452270000001,DOWNTOWN,29,black,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11595,2015-04-13,16:08:00,1214 Main St,41.7712706,-72.67452270000001,DOWNTOWN,30,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11594,2015-04-13,16:16:00,1214 Main St,41.7712706,-72.67452270000001,DOWNTOWN,32,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11544,2015-04-13,16:18:00,1214 Main Street,41.7712706,-72.67452270000001,DOWNTOWN,40,black,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11593,2015-04-13,16:20:00,1214 Main St,41.7712706,-72.67452270000001,DOWNTOWN,45,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11545,2015-04-13,16:29:00,1214 Main St,41.7712706,-72.67452270000001,DOWNTOWN,47,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11546,2015-04-13,16:37:00,1214 Main St,41.7712706,-72.67452270000001,DOWNTOWN,19,black,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11547,2015-04-13,16:44:00,1214 Main St,41.7712706,-72.67452270000001,DOWNTOWN,24,black,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11592,2015-04-13,16:45:00,1214 Main Street,41.7712706,-72.67452270000001,DOWNTOWN,33,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11566,2015-04-13,16:49:00,Main @ Pleasant,41.771745700000004,-72.6755955,DOWNTOWN,36,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
